38,3,0.175,0.091,-0.084,0.108,0.265,0.157,0.083,0.328,0.245,0.185,0,-0.185,0.187,0.066,-0.121,0.079,0.333,0.254,0.129,0.078,-0.051,0.095,0.606,0.511,0.102,0.346,0.244,0.092,0.182,0.09,0.078,0.327,0.249,0.071
38,4,0.183,0.083,-0.1,0.089,0.182,0.093,0.084,0.28,0.196,0.237,0,-0.237,0.239,0.126,-0.113,0.084,0.297,0.213,0.113,0.047,-0.066,0.097,1.527,1.43,0.094,0.259,0.165,0.086,0.155,0.069,0.068,0.366,0.298,0.081
38,5,0.186,0.091,-0.095,0.111,0.54,0.429,0.084,0.409,0.325,0.182,0,-0.182,0.184,0.068,-0.116,0.058,0.471,0.413,0.121,0.055,-0.066,0.098,0.262,0.164,0.086,0.24,0.154,0.081,0.176,0.095,0.084,0.238,0.154,0.073
38,7,0.235,0.13,-0.105,0.079,0.396,0.317,0.06,0.21,0.15,0.918,0,-0.918,0.92,0.768,-0.152,0.065,1.946,1.881,0.133,0.088,-0.045,0.089,0.239,0.15,0.091,0.7,0.609,0.076,0.38,0.304,0.062,0.836,0.774,0.068
38,8,0.15,0.08,-0.07,0.1,0.265,0.165,0.073,0.882,0.809,0.258,0,-0.258,0.259,0.141,-0.118,0.068,0.963,0.895,0.113,0.058,-0.055,0.094,0.343,0.249,0.078,0.513,0.435,0.084,0.148,0.064,0.07,0.273,0.203,0.079
38,9,0.157,0.086,-0.071,0.102,0.202,0.1,0.068,0.422,0.354,0.257,0,-0.257,0.259,0.155,-0.104,0.07,0.388,0.318,0.09,0.039,-0.051,0.092,0.208,0.116,0.075,0.888,0.813,0.073,0.251,0.178,0.062,0.273,0.211,0.075
38,10,0.167,0.065,-0.102,0.086,0.277,0.191,0.066,1.029,0.963,0.263,0,-0.263,0.265,0.115,-0.15,0.071,1.064,0.993,0.11,0.039,-0.071,0.102,0.267,0.165,0.078,0.217,0.139,0.081,0.145,0.064,0.081,0.258,0.177,0.073
41,2,0.34,0.256,-0.084,0.134,0.412,0.278,0.091,0.962,0.871,0.209,0,-0.209,0.211,0.055,-0.156,0.165,0.492,0.327,0.123,0.2,0.077,0.099,0.294,0.195,0.144,0.756,0.612,0.104,0.212,0.108,0.097,0.215,0.118,0.157
41,3,0.296,0.206,-0.09,0.142,0.322,0.18,0.094,1.626,1.532,0.288,0,-0.288,0.29,0.126,-0.164,0.139,0.368,0.229,0.115,0.231,0.116,0.099,0.237,0.138,0.128,0.437,0.309,0.123,0.236,0.113,0.122,0.3,0.178,0.177
41,4,0.286,0.206,-0.08,0.132,0.335,0.203,0.086,0.576,0.49,0.282,0,-0.282,0.284,0.147,-0.137,0.149,0.465,0.316,0.12,0.213,0.093,0.101,0.245,0.144,0.112,0.441,0.329,0.121,0.306,0.185,0.104,0.279,0.175,0.096
41,5,0.236,0.154,-0.082,0.139,0.36,0.221,0.084,0.6,0.516,0.35,0,-0.35,0.352,0.246,-0.106,0.125,0.346,0.221,0.131,0.23,0.099,0.105,0.29,0.185,0.118,0.418,0.3,0.121,0.249,0.128,0.105,0.295,0.19,0.089
41,7,0.521,0.436,-0.085,0.132,0.639,0.507,0.091,0.419,0.328,0.235,0,-0.235,0.237,0.133,-0.104,0.13,0.352,0.222,0.115,0.217,0.102,0.099,0.272,0.173,0.112,0.89,0.778,0.107,0.892,0.785,0.078,0.196,0.118,0.136
41,8,0.285,0.196,-0.089,0.126,0.319,0.193,0.096,0.373,0.277,0.264,0,-0.264,0.266,0.16,-0.106,0.13,0.323,0.193,0.122,0.222,0.1,0.097,0.244,0.147,0.109,0.657,0.548,0.115,0.241,0.126,0.094,0.207,0.113,0.107
41,9,0.257,0.141,-0.116,0.145,0.328,0.183,0.088,1.258,1.17,0.266,0,-0.266,0.268,0.142,-0.126,0.132,0.305,0.173,0.101,0.202,0.101,0.094,0.258,0.164,0.102,0.331,0.229,0.122,0.266,0.144,0.092,0.297,0.205,0.092
41,10,0.307,0.219,-0.088,0.077,0.278,0.201,0.097,0.438,0.341,0.248,0,-0.248,0.25,0.141,-0.109,0.133,0.364,0.231,0.118,0.205,0.087,0.11,0.292,0.182,0.128,0.398,0.27,0.131,0.27,0.139,0.086,0.253,0.167,0.107
44,2,0.667,0.512,-0.155,0.136,0.613,0.477,0.094,1.186,1.092,0.528,0,-0.528,0.529,0.312,-0.217,0.079,0.748,0.669,0.104,0.122,0.018,0.123,0.269,0.146,0.084,0.374,0.29,0.092,0.215,0.123,0.086,0.372,0.286,0.083
44,3,0.286,0.157,-0.129,0.137,0.33,0.193,0.097,1.117,1.02,0.456,0,-0.456,0.458,0.236,-0.222,0.087,0.653,0.566,0.075,0.253,0.178,0.083,0.307,0.224,0.068,0.515,0.447,0.099,0.241,0.142,0.083,0.304,0.221,0.102
44,4,0.354,0.185,-0.169,0.13,0.359,0.229,0.107,1.034,0.927,0.69,0,-0.69,0.692,0.459,-0.233,0.086,0.853,0.767,0.14,0.092,-0.048,0.126,0.254,0.128,0.094,0.395,0.301,0.089,0.225,0.136,0.091,0.251,0.16,0.091
44,5,1.253,1.09,-0.163,0.116,1.205,1.089,0.078,0.988,0.91,0.386,0,-0.386,0.388,0.165,-0.223,0.097,0.648,0.551,0.092,0.052,-0.04,0.126,0.288,0.162,0.086,1.244,1.158,0.083,0.526,0.443,0.073,0.235,0.162,0.08
44,7,0.331,0.193,-0.138,0.126,0.856,0.73,0.083,1.471,1.388,0.713,0,-0.713,0.715,0.526,-0.189,0.09,0.481,0.391,0.113,0.06,-0.053,0.11,0.267,0.157,0.075,0.271,0.196,0.091,0.336,0.245,0.083,0.219,0.136,0.115
44,8,0.365,0.141,-0.224,0.159,1.076,0.917,0.073,0.58,0.507,1.171,0,-1.171,1.173,0.997,-0.176,0.079,0.444,0.365,0.126,0.089,-0.037,0.107,0.256,0.149,0.097,0.465,0.368,0.088,0.224,0.136,0.094,0.223,0.129,0.096
44,9,0.349,0.177,-0.172,0.141,0.432,0.291,0.107,0.597,0.49,0.778,0,-0.778,0.78,0.619,-0.161,0.095,0.488,0.393,0.105,0.073,-0.032,0.123,0.486,0.363,0.086,0.305,0.219,0.099,0.227,0.128,0.081,0.279,0.198,0.076
44,10,0.425,0.288,-0.137,0.121,0.355,0.234,0.112,1.503,1.391,0.452,0,-0.452,0.454,0.218,-0.236,0.094,0.666,0.572,0.126,0.096,-0.03,0.116,0.257,0.141,0.097,0.776,0.679,0.081,0.227,0.146,0.089,0.213,0.124,0.086
47,2,0.75,0.635,-0.115,0.083,0.319,0.236,0.086,0.95,0.864,1.393,0.01,-1.383,1.418,1.265,-0.153,0.076,0.946,0.87,0.129,0.065,-0.064,0.109,0.982,0.873,0.089,2.775,2.686,0.076,0.664,0.588,0.116,0.711,0.595,0.111
47,3,0.295,0.171,-0.124,0.09,0.313,0.223,0.071,0.934,0.863,1.338,-0.135,-1.473,1.446,1.3,-0.146,0.064,1.181,1.117,0.108,0.044,-0.064,0.125,0.931,0.806,0.084,0.532,0.448,0.079,0.809,0.73,0.06,0.348,0.288,0.06
47,4,0.146,0,-0.146,0.109,0.265,0.156,0.084,0.895,0.811,2.127,-0.016,-2.143,2.159,2.044,-0.115,0.075,0.918,0.843,0.114,0.052,-0.062,0.117,1.314,1.197,0.081,1.151,1.07,0.09,0.522,0.432,0.077,0.608,0.531,0.081
47,5,0.266,0.144,-0.122,0.091,0.353,0.262,0.068,0.765,0.697,0.837,-0.015,-0.852,0.886,0.794,-0.092,0.081,0.32,0.239,0.098,0.048,-0.05,0.108,0.388,0.28,0.087,0.532,0.445,0.076,0.273,0.197,0.076,0.278,0.202,0.058
47,7,0.426,0.19,-0.236,0.077,1.079,1.002,0.089,1.26,1.171,1.801,0.106,-1.695,1.716,1.395,-0.321,0.072,1.777,1.705,0.152,0.086,-0.066,0.158,0.191,0.033,0.102,1.411,1.309,0.094,2.402,2.308,0.081,0.639,0.558,0.073
47,8,0.491,0.209,-0.282,0.071,1.62,1.549,0.062,1.001,0.939,1.887,0.07,-1.817,1.831,1.143,-0.688,0.051,1.984,1.933,0.145,0.081,-0.064,0.158,2.334,2.176,0.094,0.724,0.63,0.078,0.572,0.494,0.073,0.446,0.373,0.07
47,9,0.547,0.308,-0.239,0.069,1.143,1.074,0.081,1.203,1.122,1.699,0.097,-1.602,1.623,1.231,-0.392,0.061,1.48,1.419,0.145,0.078,-0.067,0.161,0.85,0.689,0.081,0.979,0.898,0.091,1.65,1.559,0.099,0.132,0.033,0.102
47,10,0.766,0.473,-0.293,0.071,0.959,0.888,0.073,1.126,1.053,1.047,0.089,-0.958,0.927,0.677,-0.25,0.064,1.425,1.361,0.186,0.144,-0.042,0.152,0.687,0.535,0.094,0.987,0.893,0.099,0.415,0.316,0.115,0.141,0.026,0.091
50,2,0.314,0.139,-0.175,0.133,0.429,0.296,0.084,1.692,1.608,0.693,0,-0.693,0.695,0.534,-0.161,0.089,0.654,0.565,0.123,0.201,0.078,0.1,0.362,0.262,0.168,0.797,0.629,0.092,0.248,0.156,0.089,0.286,0.197,0.11
50,3,0.419,0.294,-0.125,0.094,0.428,0.334,0.084,1.13,1.046,0.695,0,-0.695,0.697,0.554,-0.143,0.08,0.346,0.266,0.097,0.18,0.083,0.079,0.327,0.248,0.124,1.002,0.878,0.106,1.007,0.901,0.092,0.403,0.311,0.079
50,4,0.387,0.3,-0.087,0.098,0.412,0.314,0.076,0.499,0.423,0.666,0,-0.666,0.668,0.509,-0.159,0.088,0.391,0.303,0.107,1.351,1.244,0.098,0.331,0.233,0.112,2.01,1.898,0.105,0.299,0.194,0.103,0.569,0.466,0.113
50,5,0.385,0.297,-0.088,0.104,0.415,0.311,0.099,1.373,1.274,0.587,0,-0.587,0.589,0.401,-0.188,0.12,0.834,0.714,0.108,0.23,0.122,0.118,0.349,0.231,0.107,0.856,0.749,0.105,0.297,0.192,0.081,0.926,0.845,0.087
50,7,0.677,0.528,-0.149,0.098,0.337,0.239,0.09,0.488,0.398,0.544,0,-0.544,0.546,0.411,-0.135,0.095,0.377,0.282,0.099,0.182,0.083,0.098,0.305,0.207,0.113,0.496,0.383,0.092,0.24,0.148,0.1,0.149,0.049,0.086
50,8,0.794,0.664,-0.13,0.082,0.373,0.291,0.084,1.61,1.526,0.642,0,-0.642,0.644,0.498,-0.146,0.1,0.291,0.191,0.098,0.172,0.074,0.087,0.411,0.324,0.095,0.584,0.489,0.105,0.245,0.14,0.105,0.144,0.039,0.087
50,9,0.429,0.321,-0.108,0.077,0.321,0.244,0.076,0.414,0.338,0.511,0,-0.511,0.512,0.38,-0.132,0.095,1.875,1.78,0.115,1.344,1.229,0.108,0.815,0.707,0.105,0.33,0.225,0.1,0.224,0.124,0.092,0.116,0.024,0.102
50,10,0.54,0.413,-0.127,0.096,0.679,0.583,0.079,0.739,0.66,0.87,0,-0.87,0.873,0.728,-0.145,0.09,0.311,0.221,0.103,0.181,0.078,0.086,0.55,0.464,0.09,0.234,0.144,0.095,0.81,0.715,0.084,0.147,0.063,0.073
53,2,0.583,0.237,-0.346,0.101,0.706,0.605,0.104,1.077,0.973,2.151,0,-2.151,2.153,1.309,-0.844,0.135,1.732,1.597,0.142,0.071,-0.071,0.162,0.18,0.018,0.107,1.233,1.126,0.081,0.343,0.262,0.073,0.21,0.137,0.088
53,3,0.4,0.204,-0.196,0.103,0.965,0.862,0.117,0.849,0.732,0.585,0,-0.585,0.587,0.23,-0.357,0.116,0.949,0.833,0.152,0.078,-0.074,0.158,0.428,0.27,0.109,0.629,0.52,0.091,0.343,0.252,0.096,0.271,0.175,0.099
53,4,0.619,0.222,-0.397,0.108,0.814,0.706,0.128,1.644,1.516,0.814,0,-0.814,0.816,0.194,-0.622,0.118,1.162,1.044,0.132,0.071,-0.061,0.147,0.414,0.267,0.118,1.964,1.846,0.094,0.201,0.107,0.105,0.12,0.015,0.099
53,5,0.476,0.245,-0.231,0.111,1.092,0.981,0.12,0.615,0.495,0.917,0,-0.917,0.919,0.519,-0.4,0.113,1.005,0.892,0.147,0.073,-0.074,0.132,0.34,0.208,0.122,0.518,0.396,0.099,0.313,0.214,0.088,0.111,0.023,0.102
53,7,0.544,0.365,-0.179,0.1,0.598,0.498,0.114,1.504,1.39,0.762,0,-0.762,0.764,0.401,-0.363,0.099,0.783,0.684,0.126,0.073,-0.053,0.147,0.154,0.007,0.118,0.457,0.339,0.078,0.413,0.335,0.086,0.155,0.069,0.112
53,8,0.497,0.303,-0.194,0.095,0.35,0.255,0.103,1.176,1.073,0.862,0,-0.862,0.864,0.516,-0.348,0.086,0.783,0.697,0.126,0.068,-0.058,0.115,0.202,0.087,0.094,0.678,0.584,0.112,0.253,0.141,0.102,0.277,0.175,0.104
53,9,0.387,0.217,-0.17,0.1,0.368,0.268,0.112,1.135,1.023,1.163,0,-1.163,1.165,0.746,-0.419,0.116,0.97,0.854,0.123,0.065,-0.058,0.126,0.239,0.113,0.104,0.547,0.443,0.094,0.219,0.125,0.089,0.105,0.016,0.101
53,10,0.473,0.306,-0.167,0.095,0.345,0.25,0.096,0.19,0.094,0.582,0,-0.582,0.584,0.348,-0.236,0.108,0.435,0.327,0.126,0.068,-0.058,0.128,0.241,0.113,0.1,0.523,0.423,0.11,0.282,0.172,0.086,0.102,0.016,0.093
56,2,0.212,0.162,-0.05,0.078,0.278,0.2,0.089,1.288,1.199,0.437,0,-0.437,0.438,0.239,-0.199,0.1,1.174,1.074,0.221,0.136,-0.085,0.158,1.59,1.432,0.112,0.88,0.768,0.11,0.629,0.519,0.12,0.21,0.09,0.052
56,3,0.269,0.177,-0.092,0.1,0.735,0.635,0.099,0.802,0.703,1.323,0,-1.323,1.325,1.081,-0.244,0.134,0.741,0.607,0.241,0.167,-0.074,0.165,0.561,0.396,0.104,0.634,0.53,0.089,0.233,0.144,0.13,0.328,0.198,0.096
56,4,0.502,0.408,-0.094,0.075,0.31,0.235,0.086,1.056,0.97,3.511,0,-3.511,3.513,3.342,-0.171,0.098,0.778,0.68,0.152,0.107,-0.045,0.089,0.313,0.224,0.091,0.613,0.522,0.11,0.32,0.21,0.107,0.349,0.242,0.099
56,5,0.316,0.23,-0.086,0.105,0.308,0.203,0.091,0.48,0.389,0.53,0,-0.53,0.532,0.367,-0.165,0.1,0.765,0.665,0.144,0.078,-0.066,0.145,0.347,0.202,0.084,0.292,0.208,0.076,0.284,0.208,0.086,0.613,0.527,0.088
56,7,0.222,0.164,-0.058,0.089,0.259,0.17,0.083,0.38,0.297,0.334,0,-0.334,0.336,0.178,-0.158,0.113,0.382,0.269,0.171,0.107,-0.064,0.14,0.294,0.154,0.08,0.723,0.643,0.125,0.267,0.142,0.12,0.335,0.215,0.094
56,8,0.324,0.214,-0.11,0.119,0.306,0.187,0.086,0.334,0.248,0.561,0,-0.561,0.563,0.429,-0.134,0.098,0.364,0.266,0.168,0.094,-0.074,0.139,1.006,0.867,0.119,0.15,0.031,0.102,0.724,0.622,0.096,0.253,0.157,0.039
56,9,0.228,0.107,-0.121,0.09,0.278,0.188,0.08,0.295,0.215,0.284,0,-0.284,0.286,0.167,-0.119,0.084,0.302,0.218,0.152,0.092,-0.06,0.144,0.272,0.128,0.097,0.567,0.47,0.094,0.245,0.151,0.099,0.231,0.132,0.109
56,10,0.264,0.17,-0.094,0.081,0.294,0.213,0.079,0.278,0.199,0.435,0,-0.435,0.437,0.306,-0.131,0.071,0.317,0.246,0.168,0.099,-0.069,0.134,0.275,0.141,0.097,0.418,0.321,0.094,0.238,0.144,0.091,0.242,0.151,0.123
59,2,0.778,0.628,-0.15,0.114,0.989,0.875,0.148,9.592,9.444,5.125,0.177,-4.948,4.929,4.611,-0.318,0.067,1.71,1.643,0.164,0.275,0.111,0.114,1.773,1.659,0.12,0.552,0.432,0.112,1.783,1.671,0.146,0.406,0.26,0.07
59,3,0.458,0.29,-0.168,0.132,0.927,0.795,0.109,0.824,0.715,0.997,0.199,-0.798,0.772,0.593,-0.179,0.094,1.789,1.695,0.169,0.298,0.129,0.117,3.251,3.134,0.131,1.339,1.208,0.154,0.426,0.272,0.12,1.012,0.892,0.097
59,4,0.474,0.329,-0.145,0.128,0.34,0.212,0.104,0.519,0.415,0.692,0.257,-0.435,0.461,0.286,-0.175,0.091,1.952,1.861,0.175,0.854,0.679,0.135,0.505,0.37,0.125,1.097,0.972,0.107,1.176,1.069,0.165,0.342,0.177,0.092
59,5,0.414,0.266,-0.148,0.124,0.397,0.273,0.102,0.567,0.465,0.673,0.14,-0.533,0.554,0.377,-0.177,0.091,2.682,2.591,0.175,0.274,0.099,0.136,0.296,0.16,0.148,1.308,1.16,0.154,0.39,0.236,0.146,0.491,0.345,0.085
59,7,0.5,0.329,-0.171,0.14,0.508,0.368,0.109,0.68,0.571,1.896,0.183,-1.713,1.744,1.575,-0.169,0.077,1.01,0.933,0.151,0.253,0.102,0.155,0.321,0.166,0.131,0.684,0.553,0.14,0.3,0.16,0.151,0.447,0.296,0.088
59,8,0.474,0.329,-0.145,0.134,0.359,0.225,0.099,0.626,0.527,0.947,0.232,-0.715,0.731,0.532,-0.199,0.097,1.495,1.398,0.191,0.298,0.107,0.155,0.496,0.341,0.112,0.647,0.535,0.154,0.329,0.175,0.148,0.375,0.227,0.083
59,9,0.694,0.542,-0.152,0.121,0.628,0.507,0.099,2.025,1.926,0.709,0.054,-0.655,0.681,0.522,-0.159,0.102,0.673,0.571,0.147,0.257,0.11,0.143,0.367,0.224,0.109,1.202,1.093,0.125,0.343,0.218,0.136,0.352,0.216,0.091
59,10,0.619,0.503,-0.116,0.132,0.628,0.496,0.11,0.413,0.303,0.882,0.18,-0.702,0.733,0.555,-0.178,0.099,0.669,0.57,0.159,0.254,0.095,0.159,0.324,0.165,0.112,0.932,0.82,0.136,0.313,0.177,0.157,0.355,0.198,0.088
62,2,1.138,0.941,-0.197,0.176,1.438,1.262,0.091,8.002,7.911,2.391,0.218,-2.173,2.107,1.651,-0.456,0.155,1.196,1.041,0.108,0.213,0.105,0.095,0.348,0.253,0.092,1.529,1.437,0.097,0.583,0.486,0.107,0.828,0.721,0.071
62,3,1.514,1.339,-0.175,0.184,1.404,1.22,0.102,1.866,1.764,3.071,0.123,-2.948,2.857,2.481,-0.376,0.136,2.202,2.066,0.14,0.251,0.111,0.11,0.707,0.597,0.089,0.376,0.287,0.071,0.321,0.25,0.076,0.593,0.517,0.063
62,4,2.76,2.574,-0.186,0.155,2.227,2.072,0.078,0.67,0.592,2.049,0.079,-1.97,1.938,1.689,-0.249,0.132,1.101,0.969,0.078,0.575,0.497,0.107,0.733,0.626,0.071,0.448,0.377,0.076,0.498,0.422,0.06,0.471,0.411,0.055
62,5,0.701,0.548,-0.153,0.167,0.958,0.791,0.124,0.768,0.644,0.694,0.015,-0.679,0.662,0.491,-0.171,0.121,0.627,0.506,0.121,0.403,0.282,0.104,1.462,1.358,0.076,0.552,0.476,0.081,0.418,0.337,0.078,0.349,0.271,0.069
62,7,0.671,0.517,-0.154,0.132,0.999,0.867,0.082,0.92,0.838,0.825,0.008,-0.817,0.791,0.654,-0.137,0.098,0.66,0.562,0.105,0.213,0.108,0.084,0.283,0.199,0.089,3.869,3.78,0.081,0.595,0.514,0.071,0.332,0.261,0.061
62,8,0.724,0.509,-0.215,0.178,1.216,1.038,0.11,1.631,1.521,0.783,0.011,-0.772,0.758,0.569,-0.189,0.094,0.565,0.471,0.081,0.171,0.09,0.071,0.26,0.189,0.07,0.339,0.269,0.087,1.055,0.968,0.157,1.083,0.926,0.073
62,9,0.583,0.418,-0.165,0.14,1.088,0.948,0.097,0.72,0.623,0.437,0.018,-0.419,0.398,0.202,-0.196,0.127,3.725,3.598,0.15,0.245,0.095,0.082,0.358,0.276,0.066,0.272,0.206,0.071,0.395,0.324,0.065,0.332,0.267,0.065
62,10,0.54,0.373,-0.167,0.136,0.517,0.381,0.091,0.881,0.79,0.727,0.026,-0.701,0.689,0.522,-0.167,0.097,0.727,0.63,0.102,0.301,0.199,0.076,0.547,0.471,0.073,0.304,0.231,0.073,0.311,0.238,0.068,0.319,0.251,0.084
65,2,0.39,0.216,-0.174,0.098,1.109,1.011,0.084,2.264,2.18,1.208,-0.004,-1.212,1.193,1.028,-0.165,0.065,1.642,1.577,0.163,0.749,0.586,0.12,0.815,0.695,0.121,1.232,1.111,0.113,0.779,0.666,0.104,1.073,0.969,0.074
65,3,0.569,0.258,-0.311,0.128,2.829,2.701,0.098,0.883,0.785,0.57,0.031,-0.539,0.565,0.37,-0.195,0.079,1.262,1.183,0.153,0.389,0.236,0.184,0.979,0.795,0.113,0.486,0.373,0.197,0.446,0.249,0.155,3.847,3.692,0.089
65,4,0.581,0.377,-0.204,0.16,1.831,1.671,0.084,1.582,1.498,0.582,-0.018,-0.6,0.571,0.399,-0.172,0.103,1.569,1.466,0.171,0.284,0.113,0.182,0.785,0.603,0.103,0.582,0.479,0.139,0.479,0.34,0.118,0.667,0.549,0.079
65,5,0.459,0.274,-0.185,0.122,0.988,0.866,0.105,0.431,0.326,0.705,0.016,-0.689,0.678,0.488,-0.19,0.098,1.344,1.246,0.16,0.452,0.292,0.153,0.443,0.29,0.126,0.476,0.35,0.158,0.448,0.29,0.076,0.967,0.891,0.076
65,7,0.696,0.421,-0.275,0.115,6.27,6.155,0.081,1.218,1.137,0.877,0.026,-0.851,0.867,0.648,-0.219,0.092,1.287,1.195,0.139,0.258,0.119,0.16,0.311,0.151,0.121,0.377,0.256,0.139,0.344,0.205,0.121,0.903,0.782,0.081
65,8,0.342,0.2,-0.142,0.095,1.036,0.941,0.095,1.035,0.94,2.09,0.016,-2.074,2.091,1.863,-0.228,0.108,1.603,1.495,0.2,1.122,0.922,0.19,0.863,0.673,0.121,0.45,0.329,0.155,0.575,0.42,0.178,0.761,0.583,0.079
65,9,0.388,0.213,-0.175,0.144,1.051,0.907,0.113,0.483,0.37,0.967,0.042,-0.925,0.946,0.721,-0.225,0.111,2.241,2.13,0.142,0.292,0.15,0.124,0.248,0.124,0.105,0.491,0.386,0.144,0.336,0.192,0.142,0.302,0.16,0.087
65,10,0.359,0.226,-0.133,0.101,0.615,0.514,0.083,1.122,1.039,0.556,0.016,-0.54,0.571,0.398,-0.173,0.094,1.08,0.986,0.134,0.359,0.225,0.142,0.349,0.207,0.103,0.434,0.331,0.14,0.3,0.16,0.152,0.207,0.055,0.108
68,2,0.355,0.147,-0.208,0.093,1.076,0.983,0.089,0.618,0.529,0.348,0.007,-0.341,0.319,0.143,-0.176,0.087,0.757,0.67,0.116,0.183,0.067,0.116,0.395,0.279,0.087,0.494,0.407,0.07,0.389,0.319,0.079,0.413,0.334,0.078
68,3,0.419,0.226,-0.193,0.115,0.403,0.288,0.108,0.773,0.665,0.425,-0.023,-0.448,0.431,0.252,-0.179,0.1,0.558,0.458,0.15,0.116,-0.034,0.09,0.291,0.201,0.095,0.53,0.435,0.082,0.302,0.22,0.078,0.291,0.213,0.089
68,4,0.263,0.195,-0.068,0.1,0.266,0.166,0.099,1.208,1.109,0.461,-0.015,-0.476,0.442,0.211,-0.231,0.098,0.765,0.667,0.134,0.087,-0.047,0.095,0.258,0.163,0.081,0.48,0.399,0.079,0.221,0.142,0.103,0.276,0.173,0.11
68,5,0.206,0.087,-0.119,0.1,0.282,0.182,0.087,0.758,0.671,0.498,0.008,-0.49,0.498,0.268,-0.23,0.103,0.64,0.537,0.148,0.092,-0.056,0.087,0.276,0.189,0.092,0.431,0.339,0.095,0.32,0.225,0.086,0.508,0.422,0.079
68,7,0.275,0.118,-0.157,0.126,0.291,0.165,0.09,0.743,0.653,0.375,-0.022,-0.397,0.408,0.221,-0.187,0.092,0.624,0.532,0.185,0.127,-0.058,0.1,0.294,0.194,0.085,0.455,0.37,0.081,0.224,0.143,0.076,0.335,0.259,0.084
68,8,0.412,0.261,-0.151,0.095,0.303,0.208,0.092,0.659,0.567,0.375,-0.01,-0.385,0.397,0.223,-0.174,0.102,0.477,0.375,0.195,0.15,-0.045,0.116,0.255,0.139,0.098,0.502,0.404,0.081,0.314,0.233,0.045,0.49,0.445,0.092
68,9,0.758,0.638,-0.12,0.09,0.262,0.172,0.113,0.612,0.499,0.424,-0.007,-0.431,0.41,0.222,-0.188,0.09,0.771,0.681,0.158,0.111,-0.047,0.095,0.271,0.176,0.076,0.41,0.334,0.066,0.278,0.212,0.087,0.312,0.225,0.086
68,10,0.237,0.139,-0.098,0.13,0.298,0.168,0.087,0.439,0.352,0.298,-0.013,-0.311,0.338,0.172,-0.166,0.097,0.479,0.382,0.156,0.105,-0.051,0.082,0.248,0.166,0.105,1.032,0.927,0.074,0.208,0.134,0.09,0.245,0.155,0.089
71,2,0.483,0.13,-0.353,0.092,0.615,0.523,0.086,0.936,0.85,1.998,0,-1.998,2,1.889,-0.111,0.117,0.973,0.856,0.197,0.152,-0.045,0.126,0.349,0.223,0.136,0.81,0.674,0.096,0.839,0.743,0.086,0.325,0.239,0.092
71,3,0.626,0.547,-0.079,0.113,0.424,0.311,0.12,0.679,0.559,0.564,0,-0.564,0.566,0.382,-0.184,0.116,1.753,1.637,0.179,0.099,-0.08,0.185,1.082,0.897,0.088,0.381,0.293,0.104,0.521,0.417,0.151,0.547,0.396,0.175
71,4,0.437,0.358,-0.079,0.11,0.367,0.257,0.128,2.591,2.463,1.158,0,-1.158,1.16,0.719,-0.441,0.151,1.39,1.239,0.144,0.132,-0.012,0.153,0.834,0.681,0.089,0.585,0.496,0.133,0.418,0.285,0.104,0.366,0.262,0.139
71,5,0.666,0.501,-0.165,0.1,1.183,1.083,0.128,1.868,1.74,0.557,0,-0.557,0.559,0.241,-0.318,0.147,1.436,1.289,0.176,0.121,-0.055,0.181,0.726,0.545,0.081,0.451,0.37,0.107,0.783,0.676,0.099,0.379,0.28,0.099
71,7,0.395,0.279,-0.116,0.097,0.448,0.351,0.088,0.689,0.601,0.771,0,-0.771,0.773,0.56,-0.213,0.119,0.592,0.473,0.225,0.169,-0.056,0.137,0.494,0.357,0.086,0.978,0.892,0.105,0.465,0.36,0.096,0.456,0.36,0.151
71,8,1.296,1.209,-0.087,0.15,0.453,0.303,0.089,1.003,0.914,0.397,0,-0.397,0.399,0.309,-0.09,0.119,0.914,0.795,0.229,0.208,-0.021,0.16,0.556,0.396,0.089,0.559,0.47,0.112,0.467,0.355,0.096,0.415,0.319,0.136
71,9,0.356,0.237,-0.119,0.09,0.422,0.332,0.109,0.419,0.31,0.968,0,-0.968,0.97,0.795,-0.175,0.107,0.698,0.591,0.225,0.242,0.017,0.118,0.406,0.288,0.104,0.878,0.774,0.11,0.441,0.331,0.1,0.243,0.143,0.154
71,10,0.376,0.253,-0.123,0.098,0.283,0.185,0.097,0.851,0.754,0.358,0,-0.358,0.36,0.21,-0.15,0.114,1.112,0.998,0.207,0.165,-0.042,0.136,0.895,0.759,0.086,0.531,0.445,0.106,0.742,0.636,0.096,0.338,0.242,0.114
74,2,0.782,0.705,-0.077,0.095,0.421,0.326,0.112,0.481,0.369,0.849,0,-0.849,0.851,0.493,-0.358,0.107,1.297,1.19,0.153,0.063,-0.09,0.147,0.646,0.499,0.089,0.423,0.334,0.12,0.22,0.1,0.099,0.325,0.226,0.131
74,3,0.24,0.162,-0.078,0.086,0.253,0.167,0.11,0.433,0.323,1.518,0,-1.518,1.52,1.375,-0.145,0.11,0.552,0.442,0.155,0.078,-0.077,0.16,0.495,0.335,0.104,0.433,0.329,0.13,0.31,0.18,0.115,0.359,0.244,0.123
74,4,0.269,0.18,-0.089,0.1,0.301,0.201,0.091,0.179,0.088,0.617,0,-0.617,0.619,0.487,-0.132,0.103,0.41,0.307,0.145,0.065,-0.08,0.129,0.77,0.641,0.099,0.477,0.378,0.093,0.165,0.072,0.105,0.199,0.094,0.144
